"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995","Manitoba","2016A000246","Housing starts","Multiples","Units","300","units ","0","v730576","8.1.4","399","","","","0"
"1995","Manitoba","2016A000246","Housing starts","Semi-detached","Units","300","units ","0","v730543","8.1.3","45","","","","0"
"1995","Manitoba","2016A000246","Housing starts","Row","Units","300","units ","0","v730554","8.1.5","121","","","","0"
"1995","Manitoba","2016A000246","Housing starts","Apartment and other unit types","Units","300","units ","0","v730565","8.1.6","233","","","","0"
"1995","Manitoba","2016A000246","Housing under construction","Total units","Units","300","units ","0","v731667","8.2.1","808","","","","0"
"1995","Manitoba","2016A000246","Housing under construction","Single-detached","Units","300","units ","0","v731612","8.2.2","586","","","","0"
"1995","Manitoba","2016A000246","Housing under construction","Multiples","Units","300","units ","0","v731656","8.2.4","222","","","","0"
"1995","Manitoba","2016A000246","Housing under construction","Semi-detached","Units","300","units ","0","v731623","8.2.3","18","","","","0"
"1995","Manitoba","2016A000246","Housing under construction","Row","Units","300","units ","0","v731634","8.2.5","82","","","","0"
"1995","Manitoba","2016A000246","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731645","8.2.6","122","","","","0"
"1995","Manitoba","2016A000246","Housing completions","Total units","Units","300","units ","0","v732461","8.3.1","2153","","","","0"
"1995","Manitoba","2016A000246","Housing completions","Single-detached","Units","300","units ","0","v732406","8.3.2","1588","","","","0"
"1995","Manitoba","2016A000246","Housing completions","Multiples","Units","300","units ","0","v732450","8.3.4","565","","","","0"
"1995","Manitoba","2016A000246","Housing completions","Semi-detached","Units","300","units ","0","v732417","8.3.3","51","","","","0"
"1995","Manitoba","2016A000246","Housing completions","Row","Units","300","units ","0","v732428","8.3.5","130","","","","0"
"1995","Manitoba","2016A000246","Housing completions","Apartment and other unit types","Units","300","units ","0","v732439","8.3.6","384","","","","0"
"1995","Saskatchewan","2016A000247","Housing starts","Total units","Units","300","units ","0","v730588","9.1.1","1702","","","","0"
"1995","Saskatchewan","2016A000247","Housing starts","Single-detached","Units","300","units ","0","v730533","9.1.2","1341","","","","0"
"1995","Saskatchewan","2016A000247","Housing starts","Multiples","Units","300","units ","0","v730577","9.1.4","361","","","","0"
"1995","Saskatchewan","2016A000247","Housing starts","Semi-detached","Units","300","units ","0","v730544","9.1.3","86","","","","0"
"1995","Saskatchewan","2016A000247","Housing starts","Row","Units","300","units ","0","v730555","9.1.5","60","","","","0"
"1995","Saskatchewan","2016A000247","Housing starts","Apartment and other unit types","Units","300","units ","0","v730566","9.1.6","215","","","","0"
"1995","Saskatchewan","2016A000247","Housing under construction","Total units","Units","300","units ","0","v731668","9.2.1","818","","","","0"
"1995","Saskatchewan","2016A000247","Housing under construction","Single-detached","Units","300","units ","0","v731613","9.2.2","563","","","","0"
"1995","Saskatchewan","2016A000247","Housing under construction","Multiples","Units","300","units ","0","v731657","9.2.4","255","","","","0"
"1995","Saskatchewan","2016A000247","Housing under construction","Semi-detached","Units","300","units ","0","v731624","9.2.3","30","","","","0"
"1995","Saskatchewan","2016A000247","Housing under construction","Row","Units","300","units ","0","v731635","9.2.5","21","","","","0"
"1995","Saskatchewan","2016A000247","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731646","9.2.6","204","","","","0"
"1995","Saskatchewan","2016A000247","Housing completions","Total units","Units","300","units ","0","v732462","9.3.1","1711","","","","0"
"1995","Saskatchewan","2016A000247","Housing completions","Single-detached","Units","300","units ","0","v732407","9.3.2","1341","","","","0"
"1995","Saskatchewan","2016A000247","Housing completions","Multiples","Units","300","units ","0","v732451","9.3.4","370","","","","0"
"1995","Saskatchewan","2016A000247","Housing completions","Semi-detached","Units","300","units ","0","v732418","9.3.3","86","","","","0"
"1995","Saskatchewan","2016A000247","Housing completions","Row","Units","300","units ","0","v732429","9.3.5","80","","","","0"
"1995","Saskatchewan","2016A000247","Housing completions","Apartment and other unit types","Units","300","units ","0","v732440","9.3.6","204","","","","0"
"1995","Alberta","2016A000248","Housing starts","Total units","Units","300","units ","0","v730589","10.1.1","13906","","","","0"
"1995","Alberta","2016A000248","Housing starts","Single-detached","Units","300","units ","0","v730534","10.1.2","10096","","","","0"
"1995","Alberta","2016A000248","Housing starts","Multiples","Units","300","units ","0","v730578","10.1.4","3810","","","","0"
"1995","Alberta","2016A000248","Housing starts","Semi-detached","Units","300","units ","0","v730545","10.1.3","592","","","","0"
"1995","Alberta","2016A000248","Housing starts","Row","Units","300","units ","0","v730556","10.1.5","1340","","","","0"
"1995","Alberta","2016A000248","Housing starts","Apartment and other unit types","Units","300","units ","0","v730567","10.1.6","1878","","","","0"
"1995","Alberta","2016A000248","Housing under construction","Total units","Units","300","units ","0","v731669","10.2.1","7156","","","","0"
"1995","Alberta","2016A000248","Housing under construction","Single-detached","Units","300","units ","0","v731614","10.2.2","3415","","","","0"
"1995","Alberta","2016A000248","Housing under construction","Multiples","Units","300","units ","0","v731658","10.2.4","3741","","","","0"
"1995","Alberta","2016A000248","Housing under construction","Semi-detached","Units","300","units ","0","v731625","10.2.3","455","","","","0"
"1995","Alberta","2016A000248","Housing under construction","Row","Units","300","units ","0","v731636","10.2.5","1305","","","","0"
"1995","Alberta","2016A000248","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731647","10.2.6","1981","","","","0"
"1995","Alberta","2016A000248","Housing completions","Total units","Units","300","units ","0","v732463","10.3.1","13373","","","","0"
"1995","Alberta","2016A000248","Housing completions","Single-detached","Units","300","units ","0","v732408","10.3.2","9857","","","","0"
"1995","Alberta","2016A000248","Housing completions","Multiples","Units","300","units ","0","v732452","10.3.4","3516","","","","0"
"1995","Alberta","2016A000248","Housing completions","Semi-detached","Units","300","units ","0","v732419","10.3.3","710","","","","0"
"1995","Alberta","2016A000248","Housing completions","Row","Units","300","units ","0","v732430","10.3.5","1262","","","","0"
"1995","Alberta","2016A000248","Housing completions","Apartment and other unit types","Units","300","units ","0","v732441","10.3.6","1544","","","","0"
"1995","British Columbia","2016A000259","Housing starts","Total units","Units","300","units ","0","v730581","11.1.1","27057","","","","0"
"1995","British Columbia","2016A000259","Housing starts","Single-detached","Units","300","units ","0","v730526","11.1.2","11581","","","","0"
"1995","British Columbia","2016A000259","Housing starts","Multiples","Units","300","units ","0","v730570","11.1.4","15476","","","","0"
"1995","British Columbia","2016A000259","Housing starts","Semi-detached","Units","300","units ","0","v730537","11.1.3","1607","","","","0"
"1995","British Columbia","2016A000259","Housing starts","Row","Units","300","units ","0","v730548","11.1.5","2964","","","","0"
"1995","British Columbia","2016A000259","Housing starts","Apartment and other unit types","Units","300","units ","0","v730559","11.1.6","10905","","","","0"
"1995","British Columbia","2016A000259","Housing under construction","Total units","Units","300","units ","0","v731661","11.2.1","20250","","","","0"
"1995","British Columbia","2016A000259","Housing under construction","Single-detached","Units","300","units ","0","v731606","11.2.2","7665","","","","0"
"1995","British Columbia","2016A000259","Housing under construction","Multiples","Units","300","units ","0","v731650","11.2.4","12585","","","","0"
"1995","British Columbia","2016A000259","Housing under construction","Semi-detached","Units","300","units ","0","v731617","11.2.3","1145","","","","0"
"1995","British Columbia","2016A000259","Housing under construction","Row","Units","300","units ","0","v731628","11.2.5","2297","","","","0"
"1995","British Columbia","2016A000259","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731639","11.2.6","9143","","","","0"
"1995","British Columbia","2016A000259","Housing completions","Total units","Units","300","units ","0","v732455","11.3.1","33772","","","","0"
"1995","British Columbia","2016A000259","Housing completions","Single-detached","Units","300","units ","0","v732400","11.3.2","13054","","","","0"
"1995","British Columbia","2016A000259","Housing completions","Multiples","Units","300","units ","0","v732444","11.3.4","20718","","","","0"
"1995","British Columbia","2016A000259","Housing completions","Semi-detached","Units","300","units ","0","v732411","11.3.3","1919","","","","0"
"1995","British Columbia","2016A000259","Housing completions","Row","Units","300","units ","0","v732422","11.3.5","3486","","","","0"
"1995","British Columbia","2016A000259","Housing completions","Apartment and other unit types","Units","300","units ","0","v732433","11.3.6","15313","","","","0"
"1996","Canada","2016A000011124","Housing starts","Total units","Units","300","units ","0","v730579","1.1.1","124713","","","","0"
"1996","Canada","2016A000011124","Housing starts","Single-detached","Units","300","units ","0","v730524","1.1.2","77996","","","","0"
"1996","Canada","2016A000011124","Housing starts","Multiples","Units","300","units ","0","v730568","1.1.4","46717","","","","0"
"1996","Canada","2016A000011124","Housing starts","Semi-detached","Units","300","units ","0","v730535","1.1.3","9305","","","","0"
"1996","Canada","2016A000011124","Housing starts","Row","Units","300","units ","0","v730546","1.1.5","14350","","","","0"
"1996","Canada","2016A000011124","Housing starts","Apartment and other unit types","Units","300","units ","0","v730557","1.1.6","23062","","","","0"
"1996","Canada","2016A000011124","Housing under construction","Total units","Units","300","units ","0","v731659","1.2.1","70670","","","","0"
"1996","Canada","2016A000011124","Housing under construction","Single-detached","Units","300","units ","0","v731604","1.2.2","35111","","","","0"
"1996","Canada","2016A000011124","Housing under construction","Multiples","Units","300","units ","0","v731648","1.2.4","35559","","","","0"
"1996","Canada","2016A000011124","Housing under construction","Semi-detached","Units","300","units ","0","v731615","1.2.3","4340","","","","0"
"1996","Canada","2016A000011124","Housing under construction","Row","Units","300","units ","0","v731626","1.2.5","10220","","","","0"
"1996","Canada","2016A000011124","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731637","1.2.6","20999","","","","0"
"1996","Canada","2016A000011124","Housing completions","Total units","Units","300","units ","0","v732453","1.3.1","117834","","","","0"
"1996","Canada","2016A000011124","Housing completions","Single-detached","Units","300","units ","0","v732398","1.3.2","71509","","","","0"
"1996","Canada","2016A000011124","Housing completions","Multiples","Units","300","units ","0","v732442","1.3.4","46325","","","","0"
"1996","Canada","2016A000011124","Housing completions","Semi-detached","Units","300","units ","0","v732409","1.3.3","8628","","","","0"
"1996","Canada","2016A000011124","Housing completions","Row","Units","300","units ","0","v732420","1.3.5","13294","","","","0"
"1996","Canada","2016A000011124","Housing completions","Apartment and other unit types","Units","300","units ","0","v732431","1.3.6","24403","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing starts","Total units","Units","300","units ","0","v730580","2.1.1","2034","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing starts","Single-detached","Units","300","units ","0","v730525","2.1.2","1395","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing starts","Multiples","Units","300","units ","0","v730569","2.1.4","639","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing starts","Semi-detached","Units","300","units ","0","v730536","2.1.3","141","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing starts","Row","Units","300","units ","0","v730547","2.1.5","40","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing starts","Apartment and other unit types","Units","300","units ","0","v730558","2.1.6","458","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing under construction","Total units","Units","300","units ","0","v731660","2.2.1","2003","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing under construction","Single-detached","Units","300","units ","0","v731605","2.2.2","1631","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing under construction","Multiples","Units","300","units ","0","v731649","2.2.4","372","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Units","300","units ","0","v731616","2.2.3","92","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Units","300","units ","0","v731627","2.2.5","54","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731638","2.2.6","226","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Units","300","units ","0","v732454","2.3.1","1958","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Units","300","units ","0","v732399","2.3.2","1320","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Units","300","units ","0","v732443","2.3.4","638","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Units","300","units ","0","v732410","2.3.3","99","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing completions","Row","Units","300","units ","0","v732421","2.3.5","40","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit types","Units","300","units ","0","v732432","2.3.6","499","","","","0"
"1996","Prince Edward Island","2016A000211","Housing starts","Total units","Units","300","units ","0","v730582","3.1.1","554","","","","0"
"1996","Prince Edward Island","2016A000211","Housing starts","Single-detached","Units","300","units ","0","v730527","3.1.2","430","","","","0"
"1996","Prince Edward Island","2016A000211","Housing starts","Multiples","Units","300","units ","0","v730571","3.1.4","124","","","","0"
"1996","Prince Edward Island","2016A000211","Housing starts","Semi-detached","Units","300","units ","0","v730538","3.1.3","10","","","","0"
"1996","Prince Edward Island","2016A000211","Housing starts","Row","Units","300","units ","0","v730549","3.1.5","68","","","","0"
"1996","Prince Edward Island","2016A000211","Housing starts","Apartment and other unit types","Units","300","units ","0","v730560","3.1.6","46","","","","0"
"1996","Prince Edward Island","2016A000211","Housing under construction","Total units","Units","300","units ","0","v731662","3.2.1","194","","","","0"
"1996","Prince Edward Island","2016A000211","Housing under construction","Single-detached","Units","300","units ","0","v731607","3.2.2","144","","","","0"
"1996","Prince Edward Island","2016A000211","Housing under construction","Multiples","Units","300","units ","0","v731651","3.2.4","50","","","","0"
"1996","Prince Edward Island","2016A000211","Housing under construction","Semi-detached","Units","300","units ","0","v731618","3.2.3","4","","","","0"
"1996","Prince Edward Island","2016A000211","Housing under construction","Row","Units","300","units ","0","v731629","3.2.5","42","","","","0"
"1996","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731640","3.2.6","4","","","","0"
"1996","Prince Edward Island","2016A000211","Housing completions","Total units","Units","300","units ","0","v732456","3.3.1","525","","","","0"
"1996","Prince Edward Island","2016A000211","Housing completions","Single-detached","Units","300","units ","0","v732401","3.3.2","408","","","","0"
"1996","Prince Edward Island","2016A000211","Housing completions","Multiples","Units","300","units ","0","v732445","3.3.4","117","","","","0"
"1996","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Units","300","units ","0","v732412","3.3.3","18","","","","0"
"1996","Prince Edward Island","2016A000211","Housing completions","Row","Units","300","units ","0","v732423","3.3.5","37","","","","0"
"1996","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit types","Units","300","units ","0","v732434","3.3.6","62","","","","0"
"1996","Nova Scotia","2016A000212","Housing starts","Total units","Units","300","units ","0","v730583","4.1.1","4059","","","","0"
"1996","Nova Scotia","2016A000212","Housing starts","Single-detached","Units","300","units ","0","v730528","4.1.2","3278","","","","0"
"1996","Nova Scotia","2016A000212","Housing starts","Multiples","Units","300","units ","0","v730572","4.1.4","781","","","","0"
"1996","Nova Scotia","2016A000212","Housing starts","Semi-detached","Units","300","units ","0","v730539","4.1.3","447","","","","0"
"1996","Nova Scotia","2016A000212","Housing starts","Row","Units","300","units ","0","v730550","4.1.5","59","","","","0"
"1996","Nova Scotia","2016A000212","Housing starts","Apartment and other unit types","Units","300","units ","0","v730561","4.1.6","275","","","","0"
"1996","Nova Scotia","2016A000212","Housing under construction","Total units","Units","300","units ","0","v731663","4.2.1","1944","","","","0"
"1996","Nova Scotia","2016A000212","Housing under construction","Single-detached","Units","300","units ","0","v731608","4.2.2","1463","","","","0"
"1996","Nova Scotia","2016A000212","Housing under construction","Multiples","Units","300","units ","0","v731652","4.2.4","481","","","","0"
"1996","Nova Scotia","2016A000212","Housing under construction","Semi-detached","Units","300","units ","0","v731619","4.2.3","157","","","","0"
"1996","Nova Scotia","2016A000212","Housing under construction","Row","Units","300","units ","0","v731630","4.2.5","43","","","","0"
"1996","Nova Scotia","2016A000212","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731641","4.2.6","281","","","","0"
"1996","Nova Scotia","2016A000212","Housing completions","Total units","Units","300","units ","0","v732457","4.3.1","4062","","","","0"
"1996","Nova Scotia","2016A000212","Housing completions","Single-detached","Units","300","units ","0","v732402","4.3.2","3082","","","","0"
"1996","Nova Scotia","2016A000212","Housing completions","Multiples","Units","300","units ","0","v732446","4.3.4","980","","","","0"
"1996","Nova Scotia","2016A000212","Housing completions","Semi-detached","Units","300","units ","0","v732413","4.3.3","438","","","","0"
"1996","Nova Scotia","2016A000212","Housing completions","Row","Units","300","units ","0","v732424","4.3.5","35","","","","0"
"1996","Nova Scotia","2016A000212","Housing completions","Apartment and other unit types","Units","300","units ","0","v732435","4.3.6","507","","","","0"
"1996","New Brunswick","2016A000213","Housing starts","Total units","Units","300","units ","0","v730584","5.1.1","2722","","","","0"
"1996","New Brunswick","2016A000213","Housing starts","Single-detached","Units","300","units ","0","v730529","5.1.2","2173","","","","0"
"1996","New Brunswick","2016A000213","Housing starts","Multiples","Units","300","units ","0","v730573","5.1.4","549","","","","0"
"1996","New Brunswick","2016A000213","Housing starts","Semi-detached","Units","300","units ","0","v730540","5.1.3","138","","","","0"
"1996","New Brunswick","2016A000213","Housing starts","Row","Units","300","units ","0","v730551","5.1.5","92","","","","0"
"1996","New Brunswick","2016A000213","Housing starts","Apartment and other unit types","Units","300","units ","0","v730562","5.1.6","319","","","","0"
"1996","New Brunswick","2016A000213","Housing under construction","Total units","Units","300","units ","0","v731664","5.2.1","1131","","","","0"
"1996","New Brunswick","2016A000213","Housing under construction","Single-detached","Units","300","units ","0","v731609","5.2.2","916","","","","0"
"1996","New Brunswick","2016A000213","Housing under construction","Multiples","Units","300","units ","0","v731653","5.2.4","215","","","","0"
"1996","New Brunswick","2016A000213","Housing under construction","Semi-detached","Units","300","units ","0","v731620","5.2.3","45","","","","0"
"1996","New Brunswick","2016A000213","Housing under construction","Row","Units","300","units ","0","v731631","5.2.5","44","","","","0"
"1996","New Brunswick","2016A000213","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731642","5.2.6","126","","","","0"
"1996","New Brunswick","2016A000213","Housing completions","Total units","Units","300","units ","0","v732458","5.3.1","2591","","","","0"
"1996","New Brunswick","2016A000213","Housing completions","Single-detached","Units","300","units ","0","v732403","5.3.2","1970","","","","0"
"1996","New Brunswick","2016A000213","Housing completions","Multiples","Units","300","units ","0","v732447","5.3.4","621","","","","0"
"1996","New Brunswick","2016A000213","Housing completions","Semi-detached","Units","300","units ","0","v732414","5.3.3","150","","","","0"
"1996","New Brunswick","2016A000213","Housing completions","Row","Units","300","units ","0","v732425","5.3.5","102","","","","0"
"1996","New Brunswick","2016A000213","Housing completions","Apartment and other unit types","Units","300","units ","0","v732436","5.3.6","369","","","","0"
"1996","Quebec","2016A000224","Housing starts","Total units","Units","300","units ","0","v730585","6.1.1","23220","","","","0"
"1996","Quebec","2016A000224","Housing starts","Single-detached","Units","300","units ","0","v730530","6.1.2","14818","","","","0"
"1996","Quebec","2016A000224","Housing starts","Multiples","Units","300","units ","0","v730574","6.1.4","8402","","","","0"
"1996","Quebec","2016A000224","Housing starts","Semi-detached","Units","300","units ","0","v730541","6.1.3","2384","","","","0"
"1996","Quebec","2016A000224","Housing starts","Row","Units","300","units ","0","v730552","6.1.5","1094","","","","0"
"1996","Quebec","2016A000224","Housing starts","Apartment and other unit types","Units","300","units ","0","v730563","6.1.6","4924","","","","0"
"1996","Quebec","2016A000224","Housing under construction","Total units","Units","300","units ","0","v731665","6.2.1","6784","","","","0"
"1996","Quebec","2016A000224","Housing under construction","Single-detached","Units","300","units ","0","v731610","6.2.2","3248","","","","0"
"1996","Quebec","2016A000224","Housing under construction","Multiples","Units","300","units ","0","v731654","6.2.4","3536","","","","0"
"1996","Quebec","2016A000224","Housing under construction","Semi-detached","Units","300","units ","0","v731621","6.2.3","431","","","","0"
"1996","Quebec","2016A000224","Housing under construction","Row","Units","300","units ","0","v731632","6.2.5","368","","","","0"
"1996","Quebec","2016A000224","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731643","6.2.6","2737","","","","0"
"1996","Quebec","2016A000224","Housing completions","Total units","Units","300","units ","0","v732459","6.3.1","22194","","","","0"
"1996","Quebec","2016A000224","Housing completions","Single-detached","Units","300","units ","0","v732404","6.3.2","14166","","","","0"
"1996","Quebec","2016A000224","Housing completions","Multiples","Units","300","units ","0","v732448","6.3.4","8028","","","","0"
"1996","Quebec","2016A000224","Housing completions","Semi-detached","Units","300","units ","0","v732415","6.3.3","2402","","","","0"
"1996","Quebec","2016A000224","Housing completions","Row","Units","300","units ","0","v732426","6.3.5","1057","","","","0"
"1996","Quebec","2016A000224","Housing completions","Apartment and other unit types","Units","300","units ","0","v732437","6.3.6","4569","","","","0"
"1996","Ontario","2016A000235","Housing starts","Total units","Units","300","units ","0","v730586","7.1.1","43062","","","","0"
"1996","Ontario","2016A000235","Housing starts","Single-detached","Units","300","units ","0","v730531","7.1.2","27019","","","","0"
"1996","Ontario","2016A000235","Housing starts","Multiples","Units","300","units ","0","v730575","7.1.4","16043","","","","0"
"1996","Ontario","2016A000235","Housing starts","Semi-detached","Units","300","units ","0","v730542","7.1.3","3348","","","","0"
"1996","Ontario","2016A000235","Housing starts","Row","Units","300","units ","0","v730553","7.1.5","8124","","","","0"
"1996","Ontario","2016A000235","Housing starts","Apartment and other unit types","Units","300","units ","0","v730564","7.1.6","4571","","","","0"
"1996","Ontario","2016A000235","Housing under construction","Total units","Units","300","units ","0","v731666","7.2.1","24447","","","","0"
"1996","Ontario","2016A000235","Housing under construction","Single-detached","Units","300","units ","0","v731611","7.2.2","12462","","","","0"
"1996","Ontario","2016A000235","Housing under construction","Multiples","Units","300","units ","0","v731655","7.2.4","11985","","","","0"
"1996","Ontario","2016A000235","Housing under construction","Semi-detached","Units","300","units ","0","v731622","7.2.3","1640","","","","0"
"1996","Ontario","2016A000235","Housing under construction","Row","Units","300","units ","0","v731633","7.2.5","5099","","","","0"
"1996","Ontario","2016A000235","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731644","7.2.6","5246","","","","0"
"1996","Ontario","2016A000235","Housing completions","Total units","Units","300","units ","0","v732460","7.3.1","40729","","","","0"
"1996","Ontario","2016A000235","Housing completions","Single-detached","Units","300","units ","0","v732405","7.3.2","23999","","","","0"
"1996","Ontario","2016A000235","Housing completions","Multiples","Units","300","units ","0","v732449","7.3.4","16730","","","","0"
"1996","Ontario","2016A000235","Housing completions","Semi-detached","Units","300","units ","0","v732416","7.3.3","2857","","","","0"
"1996","Ontario","2016A000235","Housing completions","Row","Units","300","units ","0","v732427","7.3.5","6655","","","","0"
"1996","Ontario","2016A000235","Housing completions","Apartment and other unit types","Units","300","units ","0","v732438","7.3.6","7218","","","","0"
"1996","Manitoba","2016A000246","Housing starts","Total units","Units","300","units ","0","v730587","8.1.1","2318","","","","0"
"1996","Manitoba","2016A000246","Housing starts","Single-detached","Units","300","units ","0","v730532","8.1.2","1875","","","","0"
"1996","Manitoba","2016A000246","Housing starts","Multiples","Units","300","units ","0","v730576","8.1.4","443","","","","0"
"1996","Manitoba","2016A000246","Housing starts","Semi-detached","Units","300","units ","0","v730543","8.1.3","126","","","","0"
"1996","Manitoba","2016A000246","Housing starts","Row","Units","300","units ","0","v730554","8.1.5","113","","","","0"
"1996","Manitoba","2016A000246","Housing starts","Apartment and other unit types","Units","300","units ","0","v730565","8.1.6","204","","","","0"
"1996","Manitoba","2016A000246","Housing under construction","Total units","Units","300","units ","0","v731667","8.2.1","1538","","","","0"
"1996","Manitoba","2016A000246","Housing under construction","Single-detached","Units","300","units ","0","v731612","8.2.2","1194","","","","0"
"1996","Manitoba","2016A000246","Housing under construction","Multiples","Units","300","units ","0","v731656","8.2.4","344","","","","0"
"1996","Manitoba","2016A000246","Housing under construction","Semi-detached","Units","300","units ","0","v731623","8.2.3","87","","","","0"
"1996","Manitoba","2016A000246","Housing under construction","Row","Units","300","units ","0","v731634","8.2.5","63","","","","0"
"1996","Manitoba","2016A000246","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731645","8.2.6","194","","","","0"
"1996","Manitoba","2016A000246","Housing completions","Total units","Units","300","units ","0","v732461","8.3.1","1588","","","","0"
"1996","Manitoba","2016A000246","Housing completions","Single-detached","Units","300","units ","0","v732406","8.3.2","1267","","","","0"
"1996","Manitoba","2016A000246","Housing completions","Multiples","Units","300","units ","0","v732450","8.3.4","321","","","","0"
"1996","Manitoba","2016A000246","Housing completions","Semi-detached","Units","300","units ","0","v732417","8.3.3","57","","","","0"
"1996","Manitoba","2016A000246","Housing completions","Row","Units","300","units ","0","v732428","8.3.5","132","","","","0"
"1996","Manitoba","2016A000246","Housing completions","Apartment and other unit types","Units","300","units ","0","v732439","8.3.6","132","","","","0"
"1996","Saskatchewan","2016A000247","Housing starts","Total units","Units","300","units ","0","v730588","9.1.1","2438","","","","0"
"1996","Saskatchewan","2016A000247","Housing starts","Single-detached","Units","300","units ","0","v730533","9.1.2","1612","","","","0"
"1996","Saskatchewan","2016A000247","Housing starts","Multiples","Units","300","units ","0","v730577","9.1.4","826","","","","0"
"1996","Saskatchewan","2016A000247","Housing starts","Semi-detached","Units","300","units ","0","v730544","9.1.3","134","","","","0"
"1996","Saskatchewan","2016A000247","Housing starts","Row","Units","300","units ","0","v730555","9.1.5","193","","","","0"
"1996","Saskatchewan","2016A000247","Housing starts","Apartment and other unit types","Units","300","units ","0","v730566","9.1.6","499","","","","0"
"1996","Saskatchewan","2016A000247","Housing under construction","Total units","Units","300","units ","0","v731668","9.2.1","1314","","","","0"
"1996","Saskatchewan","2016A000247","Housing under construction","Single-detached","Units","300","units ","0","v731613","9.2.2","721","","","","0"
"1996","Saskatchewan","2016A000247","Housing under construction","Multiples","Units","300","units ","0","v731657","9.2.4","593","","","","0"
"1996","Saskatchewan","2016A000247","Housing under construction","Semi-detached","Units","300","units ","0","v731624","9.2.3","70","","","","0"
"1996","Saskatchewan","2016A000247","Housing under construction","Row","Units","300","units ","0","v731635","9.2.5","91","","","","0"
"1996","Saskatchewan","2016A000247","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731646","9.2.6","432","","","","0"
"1996","Saskatchewan","2016A000247","Housing completions","Total units","Units","300","units ","0","v732462","9.3.1","1910","","","","0"
"1996","Saskatchewan","2016A000247","Housing completions","Single-detached","Units","300","units ","0","v732407","9.3.2","1439","","","","0"
"1996","Saskatchewan","2016A000247","Housing completions","Multiples","Units","300","units ","0","v732451","9.3.4","471","","","","0"
"1996","Saskatchewan","2016A000247","Housing completions","Semi-detached","Units","300","units ","0","v732418","9.3.3","89","","","","0"
"1996","Saskatchewan","2016A000247","Housing completions","Row","Units","300","units ","0","v732429","9.3.5","130","","","","0"
"1996","Saskatchewan","2016A000247","Housing completions","Apartment and other unit types","Units","300","units ","0","v732440","9.3.6","252","","","","0"
"1996","Alberta","2016A000248","Housing starts","Total units","Units","300","units ","0","v730589","10.1.1","16665","","","","0"
"1996","Alberta","2016A000248","Housing starts","Single-detached","Units","300","units ","0","v730534","10.1.2","12949","","","","0"
"1996","Alberta","2016A000248","Housing starts","Multiples","Units","300","units ","0","v730578","10.1.4","3716","","","","0"
"1996","Alberta","2016A000248","Housing starts","Semi-detached","Units","300","units ","0","v730545","10.1.3","1049","","","","0"
"1996","Alberta","2016A000248","Housing starts","Row","Units","300","units ","0","v730556","10.1.5","1203","","","","0"
"1996","Alberta","2016A000248","Housing starts","Apartment and other unit types","Units","300","units ","0","v730567","10.1.6","1464","","","","0"
"1996","Alberta","2016A000248","Housing under construction","Total units","Units","300","units ","0","v731669","10.2.1","7437","","","","0"
"1996","Alberta","2016A000248","Housing under construction","Single-detached","Units","300","units ","0","v731614","10.2.2","4201","","","","0"
"1996","Alberta","2016A000248","Housing under construction","Multiples","Units","300","units ","0","v731658","10.2.4","3236","","","","0"
